lat,lon,year,scenario,variable,anom
29.685863874345543,245.0,2013,historical,tas,-0.9024257659912109
29.685863874345543,247.5,2013,historical,tas,-0.7409343719482422
29.685863874345543,250.0,2013,historical,tas,-0.8763999938964844
29.685863874345543,252.5,2013,historical,tas,-1.1235771179199219
29.685863874345543,255.0,2013,historical,tas,-1.0186901092529297
29.685863874345543,257.5,2013,historical,tas,-0.9079971313476562
29.685863874345543,260.0,2013,historical,tas,-1.1968460083007812
29.685863874345543,262.5,2013,historical,tas,-1.6376914978027344
29.685863874345543,265.0,2013,historical,tas,-1.668497085571289
29.685863874345543,267.5,2013,historical,tas,-1.6977672576904297
29.685863874345543,270.0,2013,historical,tas,-1.601266860961914
29.685863874345543,272.5,2013,historical,tas,-1.5040855407714844
29.685863874345543,275.0,2013,historical,tas,-1.5107383728027344
29.685863874345543,277.5,2013,historical,tas,-1.6273765563964844
29.685863874345543,280.0,2013,historical,tas,-1.3946647644042969
29.685863874345543,282.5,2013,historical,tas,-1.0916824340820312
29.685863874345543,285.0,2013,historical,tas,-0.9724979400634766
29.685863874345543,287.5,2013,historical,tas,-0.8736953735351562
29.685863874345543,290.0,2013,historical,tas,-0.7937126159667969
29.685863874345543,292.5,2013,historical,tas,-0.7285327911376953
31.570680628272257,235.0,2013,historical,tas,-1.449380874633789
31.570680628272257,237.5,2013,historical,tas,-1.4409246444702148
31.570680628272257,240.0,2013,historical,tas,-1.3382720947265625
31.570680628272257,242.5,2013,historical,tas,-1.2193603515625
31.570680628272257,245.0,2013,historical,tas,-0.8990917205810547
31.570680628272257,247.5,2013,historical,tas,-0.6264324188232422
31.570680628272257,250.0,2013,historical,tas,-0.6489391326904297
31.570680628272257,252.5,2013,historical,tas,-0.7422580718994141
31.570680628272257,255.0,2013,historical,tas,-0.7933807373046875
31.570680628272257,257.5,2013,historical,tas,-0.9833221435546875
31.570680628272257,260.0,2013,historical,tas,-0.6624507904052734
31.570680628272257,262.5,2013,historical,tas,-1.0418014526367188
31.570680628272257,265.0,2013,historical,tas,-1.3029937744140625
31.570680628272257,267.5,2013,historical,tas,-1.3866424560546875
31.570680628272257,270.0,2013,historical,tas,-1.528085708618164
31.570680628272257,272.5,2013,historical,tas,-1.5133781433105469
31.570680628272257,275.0,2013,historical,tas,-1.5641193389892578
31.570680628272257,277.5,2013,historical,tas,-1.5407657623291016
31.570680628272257,280.0,2013,historical,tas,-1.508493423461914
31.570680628272257,282.5,2013,historical,tas,-1.2777900695800781
31.570680628272257,285.0,2013,historical,tas,-1.078603744506836
31.570680628272257,287.5,2013,historical,tas,-0.9393730163574219
31.570680628272257,290.0,2013,historical,tas,-0.8357086181640625
31.570680628272257,292.5,2013,historical,tas,-0.7410316467285156
33.455497382198956,235.0,2013,historical,tas,-1.2888154983520508
33.455497382198956,237.5,2013,historical,tas,-1.2866849899291992
33.455497382198956,240.0,2013,historical,tas,-1.0956840515136719
33.455497382198956,242.5,2013,historical,tas,-0.8314380645751953
33.455497382198956,245.0,2013,historical,tas,-1.0108489990234375
33.455497382198956,247.5,2013,historical,tas,-0.8093166351318359
33.455497382198956,250.0,2013,historical,tas,-0.7518653869628906
33.455497382198956,252.5,2013,historical,tas,-0.9184799194335938
33.455497382198956,255.0,2013,historical,tas,-0.7937259674072266
33.455497382198956,257.5,2013,historical,tas,-0.8686542510986328
33.455497382198956,260.0,2013,historical,tas,-0.8130970001220703
33.455497382198956,262.5,2013,historical,tas,-0.9303932189941406
33.455497382198956,265.0,2013,historical,tas,-1.2863693237304688
33.455497382198956,267.5,2013,historical,tas,-1.4418182373046875
33.455497382198956,270.0,2013,historical,tas,-1.4166374206542969
33.455497382198956,272.5,2013,historical,tas,-1.5545578002929688
33.455497382198956,275.0,2013,historical,tas,-1.5340461730957031
33.455497382198956,277.5,2013,historical,tas,-1.4099597930908203
33.455497382198956,280.0,2013,historical,tas,-1.3955726623535156
33.455497382198956,282.5,2013,historical,tas,-1.4296951293945312
33.455497382198956,285.0,2013,historical,tas,-1.2571258544921875
33.455497382198956,287.5,2013,historical,tas,-1.0244312286376953
33.455497382198956,290.0,2013,historical,tas,-0.8501434326171875
33.455497382198956,292.5,2013,historical,tas,-0.7411327362060547
35.340314136125656,235.0,2013,historical,tas,-1.1495790481567383
35.340314136125656,237.5,2013,historical,tas,-1.0908946990966797
35.340314136125656,240.0,2013,historical,tas,-1.404083251953125
35.340314136125656,242.5,2013,historical,tas,-1.5349273681640625
35.340314136125656,245.0,2013,historical,tas,-1.3790664672851562
35.340314136125656,247.5,2013,historical,tas,-0.5959062576293945
35.340314136125656,250.0,2013,historical,tas,-0.94549560546875
35.340314136125656,252.5,2013,historical,tas,-0.9151411056518555
35.340314136125656,255.0,2013,historical,tas,-0.8853836059570312
35.340314136125656,257.5,2013,historical,tas,-1.1229877471923828
35.340314136125656,260.0,2013,historical,tas,-0.8843994140625
35.340314136125656,262.5,2013,historical,tas,-1.1487140655517578
35.340314136125656,265.0,2013,historical,tas,-1.2290229797363281
35.340314136125656,267.5,2013,historical,tas,-1.486806869506836
35.340314136125656,270.0,2013,historical,tas,-1.5685443878173828
35.340314136125656,272.5,2013,historical,tas,-1.6610069274902344
35.340314136125656,275.0,2013,historical,tas,-1.5209579467773438
35.340314136125656,277.5,2013,historical,tas,-1.4162654876708984
35.340314136125656,280.0,2013,historical,tas,-1.3455886840820312
35.340314136125656,282.5,2013,historical,tas,-1.3118515014648438
35.340314136125656,285.0,2013,historical,tas,-1.4030227661132812
35.340314136125656,287.5,2013,historical,tas,-1.0916080474853516
35.340314136125656,290.0,2013,historical,tas,-0.8691577911376953
35.340314136125656,292.5,2013,historical,tas,-0.7442035675048828
37.225130890052355,235.0,2013,historical,tas,-1.0489578247070312
37.225130890052355,237.5,2013,historical,tas,-1.034764289855957
37.225130890052355,240.0,2013,historical,tas,-1.864039421081543
37.225130890052355,242.5,2013,historical,tas,-2.1260251998901367
37.225130890052355,245.0,2013,historical,tas,-1.8238162994384766
37.225130890052355,247.5,2013,historical,tas,-1.6580638885498047
37.225130890052355,250.0,2013,historical,tas,-1.780282974243164
37.225130890052355,252.5,2013,historical,tas,-1.6961870193481445
37.225130890052355,255.0,2013,historical,tas,-0.9364805221557617
37.225130890052355,257.5,2013,historical,tas,-1.1902885437011719
37.225130890052355,260.0,2013,historical,tas,-1.2912139892578125
37.225130890052355,262.5,2013,historical,tas,-1.4081764221191406
37.225130890052355,265.0,2013,historical,tas,-1.5519161224365234
37.225130890052355,267.5,2013,historical,tas,-1.8504371643066406
37.225130890052355,270.0,2013,historical,tas,-1.6234378814697266
37.225130890052355,272.5,2013,historical,tas,-1.441812515258789
37.225130890052355,275.0,2013,historical,tas,-1.3335094451904297
37.225130890052355,277.5,2013,historical,tas,-1.1301822662353516
37.225130890052355,280.0,2013,historical,tas,-1.308685302734375
37.225130890052355,282.5,2013,historical,tas,-1.0839996337890625
37.225130890052355,285.0,2013,historical,tas,-1.2831230163574219
37.225130890052355,287.5,2013,historical,tas,-1.0736370086669922
37.225130890052355,290.0,2013,historical,tas,-0.8969860076904297
37.225130890052355,292.5,2013,historical,tas,-0.7647991180419922
39.10994764397907,235.0,2013,historical,tas,-1.0806121826171875
39.10994764397907,237.5,2013,historical,tas,-1.5881900787353516
39.10994764397907,240.0,2013,historical,tas,-2.1185426712036133
39.10994764397907,242.5,2013,historical,tas,-2.4725799560546875
39.10994764397907,245.0,2013,historical,tas,-2.818760871887207
39.10994764397907,247.5,2013,historical,tas,-2.710662841796875
39.10994764397907,250.0,2013,historical,tas,-2.4922409057617188
39.10994764397907,252.5,2013,historical,tas,-2.0717692375183105
39.10994764397907,255.0,2013,historical,tas,-2.211672782897949
39.10994764397907,257.5,2013,historical,tas,-1.6641063690185547
39.10994764397907,260.0,2013,historical,tas,-1.793238639831543
39.10994764397907,262.5,2013,historical,tas,-1.8273601531982422
39.10994764397907,265.0,2013,historical,tas,-1.4756546020507812
39.10994764397907,267.5,2013,historical,tas,-1.5510425567626953
39.10994764397907,270.0,2013,historical,tas,-1.329397201538086
39.10994764397907,272.5,2013,historical,tas,-1.4164628982543945
39.10994764397907,275.0,2013,historical,tas,-1.2353267669677734
39.10994764397907,277.5,2013,historical,tas,-1.2007017135620117
39.10994764397907,280.0,2013,historical,tas,-1.0939407348632812
39.10994764397907,282.5,2013,historical,tas,-1.0160140991210938
39.10994764397907,285.0,2013,historical,tas,-1.0267524719238281
39.10994764397907,287.5,2013,historical,tas,-0.8654632568359375
39.10994764397907,290.0,2013,historical,tas,-0.7930221557617188
39.10994764397907,292.5,2013,historical,tas,-0.6969356536865234
40.994764397905755,235.0,2013,historical,tas,-1.196751594543457
40.994764397905755,237.5,2013,historical,tas,-2.421182632446289
40.994764397905755,240.0,2013,historical,tas,-2.5525360107421875
40.994764397905755,242.5,2013,historical,tas,-2.6558055877685547
40.994764397905755,245.0,2013,historical,tas,-2.9915361404418945
40.994764397905755,247.5,2013,historical,tas,-2.9262008666992188
40.994764397905755,250.0,2013,historical,tas,-2.447176456451416
40.994764397905755,252.5,2013,historical,tas,-2.3746562004089355
40.994764397905755,255.0,2013,historical,tas,-2.647250175476074
40.994764397905755,257.5,2013,historical,tas,-2.467071533203125
40.994764397905755,260.0,2013,historical,tas,-2.3591175079345703
40.994764397905755,262.5,2013,historical,tas,-2.0770721435546875
40.994764397905755,265.0,2013,historical,tas,-1.32403564453125
40.994764397905755,267.5,2013,historical,tas,-1.307180404663086
40.994764397905755,270.0,2013,historical,tas,-1.197967529296875
40.994764397905755,272.5,2013,historical,tas,-1.0156230926513672
40.994764397905755,275.0,2013,historical,tas,-0.8557815551757812
40.994764397905755,277.5,2013,historical,tas,-0.62908935546875
40.994764397905755,280.0,2013,historical,tas,-0.6272144317626953
40.994764397905755,282.5,2013,historical,tas,-0.6471481323242188
40.994764397905755,285.0,2013,historical,tas,-0.5400238037109375
40.994764397905755,287.5,2013,historical,tas,-0.505681037902832
40.994764397905755,290.0,2013,historical,tas,-0.48967742919921875
40.994764397905755,292.5,2013,historical,tas,-0.39829254150390625
42.87958115183247,235.0,2013,historical,tas,-1.2046308517456055
42.87958115183247,237.5,2013,historical,tas,-2.540069580078125
42.87958115183247,240.0,2013,historical,tas,-2.4841413497924805
42.87958115183247,242.5,2013,historical,tas,-2.5721254348754883
42.87958115183247,245.0,2013,historical,tas,-2.897150993347168
42.87958115183247,247.5,2013,historical,tas,-2.751307487487793
42.87958115183247,250.0,2013,historical,tas,-2.2494254112243652
42.87958115183247,252.5,2013,historical,tas,-2.2353286743164062
42.87958115183247,255.0,2013,historical,tas,-2.7418394088745117
42.87958115183247,257.5,2013,historical,tas,-3.3848466873168945
42.87958115183247,260.0,2013,historical,tas,-3.138178825378418
42.87958115183247,262.5,2013,historical,tas,-2.3140363693237305
42.87958115183247,265.0,2013,historical,tas,-1.4502763748168945
42.87958115183247,267.5,2013,historical,tas,-0.9710922241210938
42.87958115183247,270.0,2013,historical,tas,-0.7845859527587891
42.87958115183247,272.5,2013,historical,tas,-0.327972412109375
42.87958115183247,275.0,2013,historical,tas,-0.36276817321777344
42.87958115183247,277.5,2013,historical,tas,-0.162933349609375
42.87958115183247,280.0,2013,historical,tas,-0.0982513427734375
42.87958115183247,282.5,2013,historical,tas,0.09122753143310547
42.87958115183247,285.0,2013,historical,tas,-0.00080108642578125
42.87958115183247,287.5,2013,historical,tas,0.065582275390625
42.87958115183247,290.0,2013,historical,tas,0.0029430389404296875
42.87958115183247,292.5,2013,historical,tas,0.011980056762695312
44.764397905759154,235.0,2013,historical,tas,-1.1323566436767578
44.764397905759154,237.5,2013,historical,tas,-2.1129302978515625
44.764397905759154,240.0,2013,historical,tas,-2.3656110763549805
44.764397905759154,242.5,2013,historical,tas,-2.5638275146484375
44.764397905759154,245.0,2013,historical,tas,-2.219456672668457
44.764397905759154,247.5,2013,historical,tas,-2.6820478439331055
44.764397905759154,250.0,2013,historical,tas,-2.4898529052734375
44.764397905759154,252.5,2013,historical,tas,-2.569025993347168
44.764397905759154,255.0,2013,historical,tas,-2.9670333862304688
44.764397905759154,257.5,2013,historical,tas,-3.279383659362793
44.764397905759154,260.0,2013,historical,tas,-2.5576047897338867
44.764397905759154,262.5,2013,historical,tas,-1.8859968185424805
44.764397905759154,265.0,2013,historical,tas,-1.1655550003051758
44.764397905759154,267.5,2013,historical,tas,-0.2718992233276367
44.764397905759154,270.0,2013,historical,tas,0.00629425048828125
44.764397905759154,272.5,2013,historical,tas,0.15743255615234375
44.764397905759154,275.0,2013,historical,tas,0.37830638885498047
44.764397905759154,277.5,2013,historical,tas,0.5515365600585938
44.764397905759154,280.0,2013,historical,tas,0.5016708374023438
44.764397905759154,282.5,2013,historical,tas,0.5810909271240234
44.764397905759154,285.0,2013,historical,tas,0.6061277389526367
44.764397905759154,287.5,2013,historical,tas,0.646942138671875
44.764397905759154,290.0,2013,historical,tas,0.7928743362426758
44.764397905759154,292.5,2013,historical,tas,0.5337543487548828
46.64921465968587,235.0,2013,historical,tas,-1.179905891418457
46.64921465968587,237.5,2013,historical,tas,-1.8657655715942383
46.64921465968587,240.0,2013,historical,tas,-2.5077457427978516
46.64921465968587,242.5,2013,historical,tas,-2.280824661254883
46.64921465968587,245.0,2013,historical,tas,-2.38433837890625
46.64921465968587,247.5,2013,historical,tas,-2.3162055015563965
46.64921465968587,250.0,2013,historical,tas,-2.5463309288024902
46.64921465968587,252.5,2013,historical,tas,-2.725682258605957
46.64921465968587,255.0,2013,historical,tas,-2.7923946380615234
46.64921465968587,257.5,2013,historical,tas,-2.430302619934082
46.64921465968587,260.0,2013,historical,tas,-1.7491207122802734
46.64921465968587,262.5,2013,historical,tas,-1.117889404296875
46.64921465968587,265.0,2013,historical,tas,-0.6373291015625
46.64921465968587,267.5,2013,historical,tas,-0.0078067779541015625
46.64921465968587,270.0,2013,historical,tas,0.3269166946411133
46.64921465968587,272.5,2013,historical,tas,0.684107780456543
46.64921465968587,275.0,2013,historical,tas,0.9595723152160645
46.64921465968587,277.5,2013,historical,tas,1.0428824424743652
46.64921465968587,280.0,2013,historical,tas,1.1137337684631348
46.64921465968587,282.5,2013,historical,tas,1.3922066688537598
46.64921465968587,285.0,2013,historical,tas,1.5192794799804688
46.64921465968587,287.5,2013,historical,tas,1.5085067749023438
46.64921465968587,290.0,2013,historical,tas,1.3832502365112305
46.64921465968587,292.5,2013,historical,tas,1.2289376258850098
48.53403141361255,235.0,2013,historical,tas,-1.401280403137207
48.53403141361255,237.5,2013,historical,tas,-2.0226974487304688
48.53403141361255,240.0,2013,historical,tas,-2.4631729125976562
48.53403141361255,242.5,2013,historical,tas,-2.463569164276123
48.53403141361255,245.0,2013,historical,tas,-2.510432243347168
48.53403141361255,247.5,2013,historical,tas,-3.022707462310791
48.53403141361255,250.0,2013,historical,tas,-2.7153372764587402
48.53403141361255,252.5,2013,historical,tas,-2.487335205078125
48.53403141361255,255.0,2013,historical,tas,-2.3523130416870117
48.53403141361255,257.5,2013,historical,tas,-1.5740714073181152
48.53403141361255,260.0,2013,historical,tas,-0.9051103591918945
48.53403141361255,262.5,2013,historical,tas,-0.27917957305908203
48.53403141361255,265.0,2013,historical,tas,0.03329944610595703
48.53403141361255,267.5,2013,historical,tas,0.12415552139282227
48.53403141361255,270.0,2013,historical,tas,0.5800504684448242
48.53403141361255,272.5,2013,historical,tas,0.943760871887207
48.53403141361255,275.0,2013,historical,tas,0.9503173828125
48.53403141361255,277.5,2013,historical,tas,1.1799263954162598
48.53403141361255,280.0,2013,historical,tas,1.456937313079834
48.53403141361255,282.5,2013,historical,tas,1.9443867206573486
48.53403141361255,285.0,2013,historical,tas,2.240903377532959
48.53403141361255,287.5,2013,historical,tas,2.08001971244812
48.53403141361255,290.0,2013,historical,tas,1.8340122699737549
48.53403141361255,292.5,2013,historical,tas,1.6620912551879883
24.031413612565444,235.0,2014,historical,tas,-0.2334156036376953
24.031413612565444,237.5,2014,historical,tas,-0.1394176483154297
24.031413612565444,240.0,2014,historical,tas,0.05419731140136719
24.031413612565444,242.5,2014,historical,tas,0.19217491149902344
24.031413612565444,245.0,2014,historical,tas,0.18373680114746094
24.031413612565444,247.5,2014,historical,tas,0.18114662170410156
24.031413612565444,250.0,2014,historical,tas,0.138153076171875
24.031413612565444,252.5,2014,historical,tas,0.052234649658203125
24.031413612565444,255.0,2014,historical,tas,-0.2701759338378906
24.031413612565444,257.5,2014,historical,tas,-0.7109813690185547
24.031413612565444,260.0,2014,historical,tas,-1.3251380920410156
24.031413612565444,262.5,2014,historical,tas,-1.785482406616211
24.031413612565444,265.0,2014,historical,tas,-1.3449478149414062
24.031413612565444,267.5,2014,historical,tas,-1.3326034545898438
24.031413612565444,270.0,2014,historical,tas,-1.2795333862304688
24.031413612565444,272.5,2014,historical,tas,-1.1564502716064453
24.031413612565444,275.0,2014,historical,tas,-1.163015365600586
24.031413612565444,277.5,2014,historical,tas,-1.2821273803710938
24.031413612565444,280.0,2014,historical,tas,-1.23846435546875
24.031413612565444,282.5,2014,historical,tas,-1.0789661407470703
24.031413612565444,285.0,2014,historical,tas,-0.9437446594238281
24.031413612565444,287.5,2014,historical,tas,-0.8022079467773438
24.031413612565444,290.0,2014,historical,tas,-0.7069091796875
24.031413612565444,292.5,2014,historical,tas,-0.6209335327148438
25.916230366492144,235.0,2014,historical,tas,-0.35710906982421875
25.916230366492144,237.5,2014,historical,tas,-0.25301170349121094
25.916230366492144,240.0,2014,historical,tas,-0.12491798400878906
25.916230366492144,242.5,2014,historical,tas,0.09745025634765625
25.916230366492144,245.0,2014,historical,tas,0.19159698486328125
25.916230366492144,247.5,2014,historical,tas,0.1376495361328125
25.916230366492144,250.0,2014,historical,tas,0.13454246520996094
25.916230366492144,252.5,2014,historical,tas,0.0610809326171875
25.916230366492144,255.0,2014,historical,tas,-0.61956787109375
25.916230366492144,257.5,2014,historical,tas,-1.0565662384033203
25.916230366492144,260.0,2014,historical,tas,-1.7609138488769531
25.916230366492144,262.5,2014,historical,tas,-1.7323856353759766
25.916230366492144,265.0,2014,historical,tas,-1.3382682800292969
25.916230366492144,267.5,2014,historical,tas,-1.3877906799316406
25.916230366492144,270.0,2014,historical,tas,-1.4130897521972656
25.916230366492144,272.5,2014,historical,tas,-1.3763198852539062
25.916230366492144,275.0,2014,historical,tas,-1.3551578521728516
25.916230366492144,277.5,2014,historical,tas,-1.3983116149902344
25.916230366492144,280.0,2014,historical,tas,-1.3542938232421875
25.916230366492144,282.5,2014,historical,tas,-1.1710987091064453
25.916230366492144,285.0,2014,historical,tas,-1.0438117980957031
25.916230366492144,287.5,2014,historical,tas,-0.9456729888916016
25.916230366492144,290.0,2014,historical,tas,-0.8258495330810547
25.916230366492144,292.5,2014,historical,tas,-0.7262973785400391
27.801047120418843,235.0,2014,historical,tas,-0.39943504333496094
27.801047120418843,237.5,2014,historical,tas,-0.23586654663085938
27.801047120418843,240.0,2014,historical,tas,-0.11771774291992188
27.801047120418843,242.5,2014,historical,tas,0.015893936157226562
27.801047120418843,245.0,2014,historical,tas,0.24446678161621094
27.801047120418843,247.5,2014,historical,tas,0.2516632080078125
27.801047120418843,250.0,2014,historical,tas,0.23415374755859375
27.801047120418843,252.5,2014,historical,tas,-0.02657318115234375
27.801047120418843,255.0,2014,historical,tas,-0.5917644500732422
27.801047120418843,257.5,2014,historical,tas,-1.272439956665039
27.801047120418843,260.0,2014,historical,tas,-1.5555152893066406
27.801047120418843,262.5,2014,historical,tas,-1.6410560607910156
27.801047120418843,265.0,2014,historical,tas,-1.3650894165039062
27.801047120418843,267.5,2014,historical,tas,-1.461151123046875
27.801047120418843,270.0,2014,historical,tas,-1.5351715087890625
27.801047120418843,272.5,2014,historical,tas,-1.543670654296875
27.801047120418843,275.0,2014,historical,tas,-1.45263671875
27.801047120418843,277.5,2014,historical,tas,-1.539337158203125
27.801047120418843,280.0,2014,historical,tas,-1.3177452087402344
27.801047120418843,282.5,2014,historical,tas,-1.2289257049560547
27.801047120418843,285.0,2014,historical,tas,-1.1432876586914062
27.801047120418843,287.5,2014,historical,tas,-1.0508689880371094
27.801047120418843,290.0,2014,historical,tas,-0.9332237243652344
27.801047120418843,292.5,2014,historical,tas,-0.8207893371582031
29.685863874345543,235.0,2014,historical,tas,-0.40944671630859375
29.685863874345543,237.5,2014,historical,tas,-0.3034076690673828
29.685863874345543,240.0,2014,historical,tas,-0.13559913635253906
29.685863874345543,242.5,2014,historical,tas,0.09003639221191406
29.685863874345543,245.0,2014,historical,tas,0.33197975158691406
29.685863874345543,247.5,2014,historical,tas,0.4207611083984375
29.685863874345543,250.0,2014,historical,tas,0.4923210144042969
29.685863874345543,252.5,2014,historical,tas,0.3662452697753906
29.685863874345543,255.0,2014,historical,tas,-0.5983180999755859
29.685863874345543,257.5,2014,historical,tas,-1.141805648803711
29.685863874345543,260.0,2014,historical,tas,-1.3365650177001953
29.685863874345543,262.5,2014,historical,tas,-1.5374984741210938
29.685863874345543,265.0,2014,historical,tas,-1.495401382446289
29.685863874345543,267.5,2014,historical,tas,-1.598703384399414
29.685863874345543,270.0,2014,historical,tas,-1.5362262725830078
29.685863874345543,272.5,2014,historical,tas,-1.4723968505859375
29.685863874345543,275.0,2014,historical,tas,-1.4137115478515625
29.685863874345543,277.5,2014,historical,tas,-1.4449501037597656
29.685863874345543,280.0,2014,historical,tas,-1.4131298065185547
29.685863874345543,282.5,2014,historical,tas,-1.2517127990722656
29.685863874345543,285.0,2014,historical,tas,-1.176584243774414
29.685863874345543,287.5,2014,historical,tas,-1.0862274169921875
29.685863874345543,290.0,2014,historical,tas,-0.9987125396728516
29.685863874345543,292.5,2014,historical,tas,-0.8952140808105469
31.570680628272257,235.0,2014,historical,tas,-0.3451728820800781
31.570680628272257,237.5,2014,historical,tas,-0.3241729736328125
31.570680628272257,240.0,2014,historical,tas,-0.10334587097167969
31.570680628272257,242.5,2014,historical,tas,0.22507667541503906
31.570680628272257,245.0,2014,historical,tas,0.2030658721923828
31.570680628272257,247.5,2014,historical,tas,0.4357719421386719
31.570680628272257,250.0,2014,historical,tas,0.5764713287353516
31.570680628272257,252.5,2014,historical,tas,0.3705177307128906
31.570680628272257,255.0,2014,historical,tas,-0.18016815185546875
31.570680628272257,257.5,2014,historical,tas,-1.0906257629394531
31.570680628272257,260.0,2014,historical,tas,-0.8266410827636719
31.570680628272257,262.5,2014,historical,tas,-0.8667221069335938
31.570680628272257,265.0,2014,historical,tas,-1.0361976623535156
31.570680628272257,267.5,2014,historical,tas,-1.1611347198486328
31.570680628272257,270.0,2014,historical,tas,-1.233968734741211
31.570680628272257,272.5,2014,historical,tas,-1.3154487609863281
31.570680628272257,275.0,2014,historical,tas,-1.2167797088623047
31.570680628272257,277.5,2014,historical,tas,-1.3326892852783203
31.570680628272257,280.0,2014,historical,tas,-1.390512466430664
31.570680628272257,282.5,2014,historical,tas,-1.2787742614746094
31.570680628272257,285.0,2014,historical,tas,-1.1666088104248047
31.570680628272257,287.5,2014,historical,tas,-1.092681884765625
31.570680628272257,290.0,2014,historical,tas,-1.03631591796875
31.570680628272257,292.5,2014,historical,tas,-0.9506626129150391
33.455497382198956,235.0,2014,historical,tas,-0.27179718017578125
33.455497382198956,237.5,2014,historical,tas,-0.2143993377685547
33.455497382198956,240.0,2014,historical,tas,0.11387825012207031
33.455497382198956,242.5,2014,historical,tas,0.4528350830078125
33.455497382198956,245.0,2014,historical,tas,0.22319602966308594
33.455497382198956,247.5,2014,historical,tas,0.3530845642089844
33.455497382198956,250.0,2014,historical,tas,0.2984580993652344
33.455497382198956,252.5,2014,historical,tas,0.16704368591308594
33.455497382198956,255.0,2014,historical,tas,-0.17992019653320312
33.455497382198956,257.5,2014,historical,tas,-0.5221595764160156
33.455497382198956,260.0,2014,historical,tas,-0.6359691619873047
33.455497382198956,262.5,2014,historical,tas,-0.4907112121582031
33.455497382198956,265.0,2014,historical,tas,-0.819091796875
33.455497382198956,267.5,2014,historical,tas,-1.0980377197265625
33.455497382198956,270.0,2014,historical,tas,-1.1629924774169922
33.455497382198956,272.5,2014,historical,tas,-1.360464096069336
33.455497382198956,275.0,2014,historical,tas,-1.2657051086425781
33.455497382198956,277.5,2014,historical,tas,-1.2608184814453125
33.455497382198956,280.0,2014,historical,tas,-1.2052688598632812
33.455497382198956,282.5,2014,historical,tas,-1.3404979705810547
33.455497382198956,285.0,2014,historical,tas,-1.205535888671875
33.455497382198956,287.5,2014,historical,tas,-1.0718135833740234
33.455497382198956,290.0,2014,historical,tas,-1.0014533996582031
33.455497382198956,292.5,2014,historical,tas,-0.9312763214111328
35.340314136125656,235.0,2014,historical,tas,-0.16398143768310547
35.340314136125656,237.5,2014,historical,tas,-0.05284690856933594
35.340314136125656,240.0,2014,historical,tas,-0.05483055114746094
35.340314136125656,242.5,2014,historical,tas,-0.2594184875488281
35.340314136125656,245.0,2014,historical,tas,-0.10965919494628906
35.340314136125656,247.5,2014,historical,tas,0.37915611267089844
35.340314136125656,250.0,2014,historical,tas,0.16496753692626953
35.340314136125656,252.5,2014,historical,tas,0.12994384765625
35.340314136125656,255.0,2014,historical,tas,-0.12821674346923828
35.340314136125656,257.5,2014,historical,tas,-0.6262435913085938
35.340314136125656,260.0,2014,historical,tas,-0.37332916259765625
35.340314136125656,262.5,2014,historical,tas,-0.4339427947998047
35.340314136125656,265.0,2014,historical,tas,-0.5530872344970703
35.340314136125656,267.5,2014,historical,tas,-0.8521957397460938
35.340314136125656,270.0,2014,historical,tas,-1.0959739685058594
35.340314136125656,272.5,2014,historical,tas,-1.2052841186523438
35.340314136125656,275.0,2014,historical,tas,-1.3012199401855469
35.340314136125656,277.5,2014,historical,tas,-1.2918453216552734
35.340314136125656,280.0,2014,historical,tas,-1.1606559753417969
35.340314136125656,282.5,2014,historical,tas,-1.2228260040283203
35.340314136125656,285.0,2014,historical,tas,-1.3746833801269531
35.340314136125656,287.5,2014,historical,tas,-1.1052627563476562
35.340314136125656,290.0,2014,historical,tas,-0.9340534210205078
35.340314136125656,292.5,2014,historical,tas,-0.8586673736572266
37.225130890052355,235.0,2014,historical,tas,-0.10116291046142578
37.225130890052355,237.5,2014,historical,tas,-0.06086540222167969
37.225130890052355,240.0,2014,historical,tas,-0.6972389221191406
37.225130890052355,242.5,2014,historical,tas,-0.6125335693359375
37.225130890052355,245.0,2014,historical,tas,-0.4441108703613281
37.225130890052355,247.5,2014,historical,tas,-0.14923858642578125
37.225130890052355,250.0,2014,historical,tas,-0.0029850006103515625
37.225130890052355,252.5,2014,historical,tas,0.3511810302734375
37.225130890052355,255.0,2014,historical,tas,0.11101531982421875
37.225130890052355,257.5,2014,historical,tas,-0.3910179138183594
37.225130890052355,260.0,2014,historical,tas,-0.4041748046875
37.225130890052355,262.5,2014,historical,tas,-0.19925498962402344
37.225130890052355,265.0,2014,historical,tas,-0.609161376953125
37.225130890052355,267.5,2014,historical,tas,-1.090667724609375
37.225130890052355,270.0,2014,historical,tas,-1.2348690032958984
37.225130890052355,272.5,2014,historical,tas,-1.4770584106445312
37.225130890052355,275.0,2014,historical,tas,-1.493856430053711
37.225130890052355,277.5,2014,historical,tas,-1.3457183837890625
37.225130890052355,280.0,2014,historical,tas,-1.547607421875
37.225130890052355,282.5,2014,historical,tas,-1.3150157928466797
37.225130890052355,285.0,2014,historical,tas,-1.455596923828125
37.225130890052355,287.5,2014,historical,tas,-1.1805706024169922
37.225130890052355,290.0,2014,historical,tas,-0.9863529205322266
37.225130890052355,292.5,2014,historical,tas,-0.8784008026123047
39.10994764397907,235.0,2014,historical,tas,-0.10373115539550781
39.10994764397907,237.5,2014,historical,tas,-0.7742328643798828
39.10994764397907,240.0,2014,historical,tas,-0.747502326965332
39.10994764397907,242.5,2014,historical,tas,-0.7714204788208008
